0 567
2026 339
4052 36
6078 22
8104 12
10130 10
12156 11
14182 7
16208 7
18234 10
20260 11
22286 13
24312 8
26338 18
28364 7
30390 8
32416 9
34442 18
36468 12
38494 22
40520 26
42546 37
44572 30
46598 48
48624 42
50650 69
52676 78
54702 82
56728 105
58754 124
60780 118
62806 136
64832 176
66858 194
68884 232
70910 234
72936 282
74962 311
76988 323
79014 371
81040 426
83066 472
85092 524
87118 537
89144 653
91170 695
93196 709
95222 745
97248 835
99274 896
101300 1012
103326 1054
105352 1063
107378 1218
109404 1233
111430 1353
113456 1429
115482 1406
117508 1567
119534 1593
121560 1692
123586 1721
125612 1822
127638 1969
129664 1916
131690 2061
133716 2054
135742 2133
137768 2262
139794 2356
141820 2458
143846 2501
145872 2604
147898 2609
149924 2598
151950 2754
153976 2728
156002 2848
158028 2877
160054 2796
162080 2919
164106 2955
166132 2986
168158 3007
170184 3078
172210 3006
174236 3007
176262 3090
178288 3126
180314 3061
182340 3062
184366 3124
186392 3039
188418 3058
190444 3235
192470 3081
194496 2995
196522 3050
198548 3017
200574 3050
202600 3068
204626 2960
206652 2839
208678 2840
210704 2964
212730 2860
214756 2711
216782 2834
218808 2643
220834 2635
222860 2666
224886 2610
226912 2592
228938 2562
230964 2555
232990 2431
235016 2359
237042 2255
239068 2335
241094 2317
243120 2150
245146 2134
247172 2143
249198 1986
251224 2064
253250 1981
255276 1868
257302 1863
259328 1818
261354 1804
263380 1743
265406 1718
267432 1706
269458 1682
271484 1576
273510 1495
275536 1521
277562 1454
279588 1448
281614 1366
283640 1413
285666 1277
287692 1311
289718 1204
291744 1164
293770 1130
295796 1134
297822 1086
299848 994
301874 981
303900 965
305926 943
307952 872
309978 891
312004 847
314030 826
316056 746
318082 802
320108 779
322134 768
324160 688
326186 687
328212 666
330238 612
332264 594
334290 559
336316 599
338342 515
340368 524
342394 505
344420 488
346446 468
348472 447
350498 488
352524 382
354550 379
356576 360
358602 350
360628 359
362654 326
364680 334
366706 331
368732 339
370758 302
372784 266
374810 271
376836 292
378862 272
380888 269
382914 216
384940 227
386966 209
388992 209
391018 179
393044 197
395070 182
397096 166
399122 154
401148 160
403174 174
405200 150
407226 144
409252 137
411278 132
413304 131
415330 100
417356 126
419382 108
421408 99
423434 125
425460 95
427486 111
429512 93
431538 76
433564 100
435590 99
437616 84
439642 69
441668 77
443694 78
445720 71
447746 64
449772 70
451798 64
453824 71
455850 69
457876 51
459902 66
461928 49
463954 62
465980 63
468006 60
470032 51
472058 53
474084 49
476110 52
478136 52
480162 43
482188 42
484214 40
486240 34
488266 30
490292 44
492318 36
494344 49
496370 32
498396 25
500422 35
502448 42
504474 30
506500 26
508526 37
510552 43
512578 38
514604 26
516630 31
518656 42
520682 29
522708 35
524734 33
526760 32
528786 35
530812 36
532838 18
534864 14
536890 27
538916 31
540942 27
542968 22
544994 23
547020 30
549046 41
551072 34
553098 23
555124 28
557150 25
559176 28
561202 34
563228 23
565254 17
567280 25
569306 22
571332 27
573358 21
575384 21
577410 32
579436 19
581462 11
583488 32
585514 18
587540 35
589566 19
591592 24
593618 28
595644 36
597670 24
599696 22
601722 16
603748 19
605774 17
607800 21
609826 22
611852 17
613878 31
615904 21
617930 21
619956 24
621982 23
624008 18
626034 19
628060 26
630086 21
632112 27
634138 16
636164 24
638190 28
640216 19
642242 23
644268 14
646294 24
648320 16
650346 25
652372 18
654398 14
656424 16
658450 29
660476 22
662502 16
664528 15
666554 21
668580 19
670606 24
672632 15
674658 22
676684 16
678710 20
680736 15
682762 24
684788 16
686814 25
688840 26
690866 14
692892 15
694918 11
696944 13
698970 17
700996 19
703022 20
705048 23
707074 18
709100 18
711126 13
713152 13
715178 18
717204 25
719230 25
721256 16
723282 11
725308 6
727334 22
729360 15
731386 12
733412 13
735438 10
737464 19
739490 22
741516 11
743542 16
745568 11
747594 18
749620 20
751646 23
753672 12
755698 16
757724 13
759750 14
761776 17
763802 13
765828 18
767854 10
769880 7
771906 15
773932 13
775958 10
777984 11
780010 12
782036 17
784062 12
786088 6
788114 4
790140 15
792166 16
794192 14
796218 11
798244 12
800270 15
802296 14
804322 13
806348 11
808374 13
810400 9
812426 11
814452 14
816478 16
818504 7
820530 6
822556 9
824582 5
826608 5
828634 10
830660 6
832686 8
834712 5
836738 5
838764 7
840790 10
842816 11
844842 7
846868 10
848894 10
850920 7
852946 7
854972 7
856998 12
859024 11
861050 8
863076 9
865102 7
867128 7
869154 9
871180 3
873206 13
875232 9
877258 6
879284 4
881310 11
883336 5
885362 7
887388 3
889414 3
891440 7
893466 6
895492 8
897518 12
899544 5
901570 4
903596 6
905622 5
907648 5
909674 11
911700 3
913726 9
915752 3
917778 4
919804 4
921830 4
923856 2
925882 3
927908 8
929934 6
931960 3
933986 3
936012 4
938038 10
940064 8
942090 3
944116 2
946142 4
948168 4
950194 6
952220 2
954246 2
956272 7
958298 6
960324 4
962350 0
964376 4
966402 3
968428 2
970454 3
972480 1
974506 5
976532 6
978558 1
980584 5
982610 2
984636 5
986662 2
988688 2
990714 2
992740 2
994766 3
996792 1
998818 2
1000844 2
1002870 0
1004896 1
1006922 7
1008948 3
1010974 2
1013000 2
1015026 1
1017052 0
1019078 3
1021104 3
1023130 0
1025156 3
1027182 2
1029208 4
1031234 1
1033260 3
1035286 2
1037312 1
1039338 1
1041364 2
1043390 0
1045416 2
1047442 0
1049468 3
1051494 2
1053520 2
1055546 3
1057572 2
1059598 2
1061624 3
1063650 1
1065676 0
1067702 1
1069728 3
1071754 3
1073780 1
1075806 2
1077832 0
1079858 0
1081884 0
1083910 2
1085936 0
1087962 1
1089988 3
1092014 1
1094040 2
1096066 0
1098092 1
1100118 0
1102144 1
1104170 2
1106196 0
1108222 1
1110248 0
1112274 0
1114300 0
1116326 1
1118352 1
1120378 1
1122404 1
1124430 2
1126456 0
1128482 1
1130508 2
1132534 1
1134560 1
1136586 1
1138612 1
1140638 1
1142664 2
1144690 0
1146716 0
1148742 1
1150768 1
1152794 0
1154820 0
1156846 1
1158872 0
1160898 0
1162924 2
1164950 0
1166976 1
1169002 1
1171028 0
1173054 1
1175080 0
1177106 2
1179132 0
1181158 0
1183184 0
1185210 0
1187236 0
1189262 0
1191288 0
1193314 0
1195340 1
1197366 0
1199392 0
1201418 0
1203444 1
1205470 0
1207496 1
1209522 0
1211548 1
1213574 1
1215600 1
1217626 0
1219652 0
1221678 0
1223704 0
1225730 1
1227756 2
1229782 0
1231808 0
1233834 1
1235860 0
1237886 1
1239912 0
1241938 0
1243964 1
1245990 0
1248016 0
1250042 0
1252068 0
1254094 0
1256120 1
1258146 0
