-1 34
37461 1
74923 0
112385 17
149847 816
187309 18917
224771 6249
262233 882
299695 411
337157 300
374619 268
412081 343
449543 771
487005 1519
524467 1520
561929 776
599391 281
636853 130
674315 104
711777 66
749239 48
786701 63
824163 45
861625 50
899087 32
936549 48
974011 36
1011473 41
1048935 28
1086397 31
1123859 30
1161321 28
1198783 40
1236245 24
1273707 26
1311169 42
1348631 35
1386093 36
1423555 28
1461017 29
1498479 33
1535941 30
1573403 26
1610865 26
1648327 28
1685789 35
1723251 33
1760713 36
1798175 38
1835637 26
1873099 37
1910561 33
1948023 40
1985485 36
2022947 44
2060409 50
2097871 56
2135333 77
2172795 102
2210257 140
2247719 194
2285181 269
2322643 340
2360105 452
2397567 537
2435029 663
2472491 845
2509953 995
2547415 1224
2584877 1331
2622339 1524
2659801 1641
2697263 1873
2734725 1912
2772187 1959
2809649 1986
2847111 1839
2884573 1775
2922035 1751
2959497 1702
2996959 1481
3034421 1212
3071883 1003
3109345 713
3146807 486
3184269 347
3221731 184
3259193 109
3296655 58
3334117 22
3371579 20
3409041 6
3446503 7
3483965 4
3521427 1
3558889 0
3596351 0
3633813 0
3671275 0
3708737 0
3746199 0
3783661 0
3821123 0
3858585 0
3896047 0
3933509 0
3970971 0
4008433 0
4045895 0
4083357 0
4120819 0
4158281 0
4195743 0
4233205 0
4270667 0
4308129 0
4345591 0
4383053 0
4420515 0
4457977 0
4495439 0
4532901 0
4570363 0
4607825 0
4645287 0
4682749 0
4720211 0
4757673 0
4795135 0
4832597 0
4870059 0
4907521 0
4944983 0
4982445 0
5019907 0
5057369 0
5094831 0
5132293 0
5169755 0
5207217 0
5244679 0
5282141 0
5319603 0
5357065 0
5394527 0
5431989 0
5469451 0
5506913 0
5544375 0
5581837 0
5619299 0
5656761 0
5694223 0
5731685 0
5769147 0
5806609 0
5844071 0
5881533 0
5918995 0
5956457 0
5993919 0
6031381 0
6068843 0
6106305 0
6143767 0
6181229 0
6218691 0
6256153 0
6293615 0
6331077 0
6368539 0
6406001 0
6443463 0
6480925 0
6518387 0
6555849 0
6593311 0
6630773 0
6668235 0
6705697 0
6743159 0
6780621 0
6818083 0
6855545 0
6893007 0
6930469 0
6967931 0
7005393 0
7042855 0
7080317 0
7117779 0
7155241 0
7192703 0
7230165 0
7267627 0
7305089 0
7342551 0
7380013 0
7417475 0
7454937 0
7492399 0
7529861 0
7567323 0
7604785 0
7642247 0
7679709 0
7717171 0
7754633 0
7792095 0
7829557 0
7867019 0
7904481 0
7941943 0
7979405 0
8016867 0
8054329 0
8091791 0
8129253 0
8166715 0
8204177 0
8241639 0
8279101 0
8316563 0
8354025 0
8391487 0
8428949 0
8466411 0
8503873 0
8541335 0
8578797 0
8616259 0
8653721 0
