0 2955
1787 404
3574 229
5361 69
7148 11
8935 10
10722 9
12509 12
14296 10
16083 10
17870 5
19657 12
21444 15
23231 13
25018 17
26805 26
28592 49
30379 47
32166 58
33953 73
35740 108
37527 130
39314 128
41101 176
42888 193
44675 252
46462 300
48249 347
50036 404
51823 438
53610 566
55397 652
57184 735
58971 838
60758 852
62545 1019
64332 1143
66119 1258
67906 1409
69693 1544
71480 1669
73267 1748
75054 1883
76841 2063
78628 2256
80415 2266
82202 2414
83989 2547
85776 2798
87563 2957
89350 3067
91137 3130
92924 3229
94711 3388
96498 3555
98285 3586
100072 3829
101859 3790
103646 3967
105433 3891
107220 4071
109007 4019
110794 4051
112581 4169
114368 4021
116155 4134
117942 4101
119729 4043
121516 4226
123303 4180
125090 4074
126877 4108
128664 3931
130451 4017
132238 3802
134025 3992
135812 3754
137599 3824
139386 3656
141173 3701
142960 3687
144747 3567
146534 3463
148321 3317
150108 3436
151895 3119
153682 3107
155469 3029
157256 3029
159043 2913
160830 2816
162617 2634
164404 2600
166191 2619
167978 2414
169765 2399
171552 2396
173339 2249
175126 2241
176913 2126
178700 2024
180487 2048
182274 1901
184061 1851
185848 1818
187635 1713
189422 1624
191209 1565
192996 1476
194783 1441
196570 1368
198357 1300
200144 1306
201931 1192
203718 1171
205505 1098
207292 1100
209079 1041
210866 1016
212653 943
214440 906
216227 841
218014 807
219801 742
221588 762
223375 722
225162 703
226949 672
228736 590
230523 618
232310 548
234097 480
235884 509
237671 499
239458 462
241245 437
243032 444
244819 403
246606 353
248393 387
250180 373
251967 328
253754 308
255541 270
257328 282
259115 256
260902 242
262689 252
264476 202
266263 199
268050 184
269837 199
271624 189
273411 167
275198 169
276985 147
278772 171
280559 133
282346 139
284133 125
285920 110
287707 146
289494 97
291281 101
293068 117
294855 96
296642 99
298429 82
300216 100
302003 70
303790 91
305577 69
307364 71
309151 53
310938 71
312725 59
314512 62
316299 61
318086 56
319873 43
321660 54
323447 53
325234 55
327021 37
328808 57
330595 51
332382 54
334169 44
335956 36
337743 40
339530 47
341317 42
343104 32
344891 35
346678 43
348465 33
350252 46
352039 41
353826 43
355613 20
357400 30
359187 35
360974 28
362761 34
364548 40
366335 41
368122 37
369909 35
371696 32
373483 26
375270 24
377057 30
378844 36
380631 37
382418 26
384205 19
385992 29
387779 38
389566 26
391353 23
393140 25
394927 30
396714 26
398501 32
400288 30
402075 32
403862 29
405649 32
407436 33
409223 14
411010 22
412797 24
414584 30
416371 28
418158 23
419945 25
421732 18
423519 26
425306 19
427093 22
428880 23
430667 26
432454 28
434241 18
436028 21
437815 27
439602 30
441389 18
443176 18
444963 19
446750 28
448537 25
450324 28
452111 28
453898 19
455685 13
457472 23
459259 25
461046 23
462833 24
464620 25
466407 17
468194 17
469981 27
471768 21
473555 18
475342 18
477129 25
478916 25
480703 18
482490 12
484277 19
486064 14
487851 11
489638 12
491425 17
493212 28
494999 16
496786 23
498573 20
500360 15
502147 17
503934 13
505721 22
507508 16
509295 20
511082 14
512869 10
514656 7
516443 23
518230 14
520017 11
521804 7
523591 9
525378 15
527165 11
528952 8
530739 13
532526 9
534313 15
536100 15
537887 8
539674 12
541461 9
543248 18
545035 14
546822 8
548609 12
550396 9
552183 10
553970 13
555757 8
557544 11
559331 7
561118 12
562905 4
564692 11
566479 7
568266 11
570053 5
571840 7
573627 6
575414 4
577201 10
578988 7
580775 7
582562 8
584349 4
586136 9
587923 13
589710 9
591497 7
593284 4
595071 6
596858 7
598645 6
600432 7
602219 7
604006 5
605793 4
607580 5
609367 5
611154 5
612941 3
614728 7
616515 7
618302 7
620089 4
621876 4
623663 3
625450 7
627237 4
629024 2
630811 2
632598 6
634385 5
636172 4
637959 6
639746 4
641533 2
643320 4
645107 2
646894 2
648681 2
650468 3
652255 4
654042 7
655829 2
657616 1
659403 1
661190 2
662977 1
664764 3
666551 3
668338 4
670125 3
671912 2
673699 2
675486 4
677273 2
679060 2
680847 1
682634 1
684421 1
686208 0
687995 0
689782 1
691569 1
693356 4
695143 1
696930 0
698717 3
700504 0
702291 3
704078 2
705865 1
707652 0
709439 2
711226 3
713013 0
714800 0
716587 0
718374 0
720161 0
721948 2
723735 0
725522 0
727309 1
729096 1
730883 0
732670 0
734457 0
736244 0
738031 4
739818 1
741605 1
743392 0
745179 1
746966 0
748753 0
750540 2
752327 0
754114 0
755901 0
757688 0
759475 0
761262 0
763049 0
764836 0
766623 1
768410 0
770197 1
771984 1
773771 0
775558 0
777345 0
779132 0
780919 0
782706 1
784493 0
786280 0
788067 1
789854 0
791641 0
793428 0
795215 0
797002 0
798789 0
800576 1
802363 0
804150 0
805937 0
807724 1
809511 0
811298 1
813085 0
814872 0
816659 0
818446 1
820233 0
822020 0
823807 0
825594 0
827381 0
829168 0
830955 1
832742 0
834529 0
836316 0
838103 0
839890 0
841677 0
843464 0
845251 0
847038 0
848825 0
850612 0
852399 1
854186 0
855973 0
857760 0
859547 0
861334 0
863121 0
864908 0
866695 0
868482 0
870269 0
872056 0
873843 0
875630 0
877417 0
879204 0
880991 1
882778 1
884565 0
886352 0
888139 0
889926 0
891713 0
893500 0
895287 0
897074 0
898861 0
900648 0
902435 0
904222 0
906009 0
907796 0
909583 0
911370 0
913157 0
914944 0
916731 0
918518 0
920305 0
922092 0
923879 0
925666 0
927453 0
929240 0
931027 0
932814 0
934601 0
936388 0
938175 0
939962 0
941749 0
943536 0
945323 0
947110 0
948897 0
950684 0
952471 0
954258 0
956045 0
957832 0
959619 0
961406 1
963193 0
964980 0
966767 0
968554 0
970341 0
972128 0
973915 0
975702 0
977489 0
979276 0
981063 0
982850 0
984637 0
986424 0
988211 0
989998 0
991785 0
993572 0
995359 0
997146 0
998933 0
1000720 0
1002507 0
1004294 0
1006081 0
1007868 0
1009655 0
1011442 1
1013229 0
1015016 0
1016803 1
1018590 0
1020377 0
1022164 0
1023951 0
1025738 0
1027525 0
1029312 0
1031099 1
1032886 0
1034673 0
1036460 0
1038247 0
1040034 0
1041821 0
1043608 1
1045395 0
1047182 1
1048969 0
1050756 0
1052543 0
1054330 0
1056117 0
1057904 0
1059691 0
1061478 0
1063265 0
1065052 0
1066839 0
1068626 0
1070413 0
1072200 0
1073987 0
1075774 0
1077561 0
1079348 0
1081135 0
1082922 0
1084709 0
1086496 0
1088283 0
1090070 0
1091857 0
1093644 0
1095431 0
1097218 0
1099005 0
1100792 0
1102579 0
1104366 0
1106153 0
1107940 0
1109727 0
1111514 0
1113301 0
1115088 0
1116875 0
1118662 0
1120449 0
1122236 0
1124023 0
1125810 0
1127597 0
1129384 0
1131171 0
1132958 0
1134745 0
1136532 0
1138319 0
1140106 0
1141893 0
1143680 0
1145467 0
1147254 0
1149041 0
1150828 0
1152615 0
1154402 0
1156189 0
1157976 0
1159763 0
1161550 0
1163337 0
1165124 0
1166911 0
1168698 0
1170485 0
1172272 0
1174059 0
1175846 0
1177633 0
1179420 0
1181207 0
1182994 0
1184781 0
1186568 0
1188355 0
1190142 0
1191929 0
1193716 0
1195503 0
1197290 1
1199077 0
1200864 0
1202651 0
1204438 0
1206225 1
1208012 0
1209799 1
1211586 0
1213373 1
1215160 0
1216947 0
1218734 0
1220521 0
1222308 0
1224095 0
1225882 0
1227669 0
1229456 0
1231243 0
1233030 0
1234817 0
1236604 0
1238391 0
1240178 0
1241965 0
1243752 0
1245539 0
1247326 0
1249113 0
1250900 0
1252687 0
1254474 0
1256261 0
1258048 0
1259835 0
1261622 0
1263409 0
1265196 0
1266983 0
1268770 0
1270557 0
1272344 0
1274131 0
1275918 0
1277705 0
1279492 0
1281279 0
1283066 0
1284853 0
1286640 0
1288427 0
1290214 0
1292001 0
1293788 0
1295575 0
1297362 0
1299149 0
1300936 0
1302723 0
1304510 0
1306297 0
1308084 0
1309871 0
1311658 0
1313445 0
1315232 0
1317019 0
1318806 0
1320593 0
1322380 0
1324167 0
1325954 0
1327741 0
