0 2871
819 136
1638 220
2457 340
3276 600
4095 919
4914 1330
5733 2055
6552 2904
7371 3945
8190 5171
9009 6590
9828 8072
10647 9623
11466 11341
12285 12425
13104 13719
13923 14570
14742 14904
15561 14974
16380 14366
17199 14095
18018 13070
18837 12183
19656 11057
20475 10000
21294 8728
22113 7447
22932 6429
23751 5447
24570 4580
25389 3847
26208 3262
27027 2797
27846 2272
28665 1931
29484 1576
30303 1359
31122 1108
31941 905
32760 741
33579 665
34398 582
35217 477
36036 402
36855 365
37674 299
38493 254
39312 270
40131 214
40950 182
41769 165
42588 169
43407 153
44226 125
45045 138
45864 127
46683 107
47502 135
48321 115
49140 100
49959 103
50778 93
51597 108
52416 101
53235 92
54054 99
54873 98
55692 88
56511 102
57330 86
58149 71
58968 91
59787 82
60606 88
61425 74
62244 81
63063 74
63882 74
64701 77
65520 59
66339 75
67158 72
67977 63
68796 66
69615 68
70434 41
71253 60
72072 52
72891 46
73710 41
74529 47
75348 38
76167 37
76986 34
77805 27
78624 26
79443 36
80262 28
81081 24
81900 19
82719 28
83538 28
84357 19
85176 12
85995 11
86814 19
87633 12
88452 12
89271 21
90090 18
90909 16
91728 11
92547 8
93366 10
94185 8
95004 10
95823 6
96642 5
97461 8
98280 9
99099 9
99918 6
100737 2
101556 5
102375 4
103194 6
104013 3
104832 1
105651 2
106470 2
107289 5
108108 2
108927 6
109746 2
110565 2
111384 2
112203 1
113022 3
113841 4
114660 0
115479 2
116298 2
117117 4
117936 2
118755 1
119574 2
120393 4
121212 3
122031 2
122850 2
123669 2
124488 1
125307 0
126126 3
126945 2
127764 0
128583 0
129402 2
130221 1
131040 1
131859 2
132678 1
133497 0
134316 2
135135 0
135954 2
136773 0
137592 0
138411 0
139230 0
140049 1
140868 1
141687 0
142506 1
143325 0
144144 2
144963 1
145782 1
146601 1
147420 0
148239 0
149058 1
149877 0
150696 0
151515 0
152334 0
153153 1
153972 0
154791 1
155610 1
156429 1
157248 2
158067 0
158886 0
159705 0
160524 0
161343 1
162162 1
162981 0
163800 0
164619 0
165438 0
166257 0
167076 0
167895 0
168714 0
169533 0
170352 0
171171 0
171990 1
172809 0
173628 0
174447 1
175266 0
176085 0
176904 0
177723 0
178542 0
179361 0
180180 0
180999 0
181818 0
182637 0
183456 0
184275 1
185094 0
185913 0
186732 0
187551 1
188370 1
189189 2
190008 0
190827 0
191646 0
192465 1
193284 0
194103 0
